"","lri.dat11.date","lri.dat11.flow.unit","lri.dat15.flow.unit","lri.dat14.flow.unit","lri.dat16.flow.unit"
"1",1991-01-01,3.00315511,2.76593027,2.76593027,2.76593027
"2",1991-01-02,2.0758911,1.96531145,1.96531145,1.96531145
"3",1991-01-03,1.64116917,1.58789053,1.58789053,1.58789053
"4",1991-01-04,1.42923177,1.40190624,1.40190624,1.40190624
"5",1991-01-05,1.31447646,1.29925248,1.29925248,1.29925248
"6",1991-01-06,1.25288939,1.24257062,1.2425706,1.24257062
"7",1991-01-07,3.45519511,3.6388777,4.51282722,5.48506491
"8",1991-01-08,3.66524518,3.09766623,3.62628289,4.01795666
"9",1991-01-09,2.36718095,2.13512882,2.42114717,2.6491916
"10",1991-01-10,1.82270572,1.68206666,1.82284925,1.95489596
"11",1991-01-11,4.73229608,6.98831837,14.09947059,18.34750792
"12",1991-01-12,11.40259229,10.27256453,13.52011161,15.78838083
"13",1991-01-13,7.24443447,5.79005647,6.82701852,7.79806867
"14",1991-01-14,4.2893641,3.64135769,4.08554687,4.60089709
"15",1991-01-15,3.14317372,2.72014746,2.84577346,3.16586653
"16",1991-01-16,5.98172227,5.43074608,6.59611449,8.07835428
"17",1991-01-17,5.36338456,4.05589233,4.5757573,5.18156921
"18",1991-01-18,3.35616948,2.69951739,2.927397,3.2277907
"19",1991-01-19,2.42156947,2.06594677,2.16266172,2.32445207
"20",1991-01-20,2.7980562,2.46071747,2.76417031,3.14415459
"21",1991-01-21,2.68059467,2.12596316,2.3241846,2.58221531
"22",1991-01-22,2.0871303,1.77560417,1.86366521,2.00644067
"23",1991-01-23,1.79690485,1.59712386,1.63581911,1.72590728
"24",1991-01-24,1.64419753,1.49673327,1.51349018,1.5791534
"25",1991-01-25,1.55092468,1.4296861,1.43656759,1.49019256
"26",1991-01-26,1.49272178,1.38390612,1.38701333,1.43508576
"27",1991-01-27,1.44481538,1.34368483,1.34519141,1.38993843
"28",1991-01-28,1.40347604,1.30748504,1.30845437,1.35103267
"29",1991-01-29,1.36559838,1.27343411,1.27405211,1.31483045
"30",1991-01-30,1.32936596,1.23987377,1.24037046,1.27955871
"31",1991-01-31,1.29399681,1.20707374,1.20766827,1.24547705
"32",1991-02-01,1.26008545,1.17559057,1.17650886,1.21292153
"33",1991-02-02,1.2273222,1.14486011,1.14606311,1.18147585
"34",1991-02-03,1.19503416,1.11455592,1.11594505,1.15057133
"35",1991-02-04,1.1630717,1.08464466,1.08613973,1.1198605
"36",1991-02-05,1.13144194,1.05512276,1.05665753,1.08939718
"37",1991-02-06,1.16820214,1.10041027,1.16039244,1.27772151
"38",1991-02-07,1.39516923,1.34425647,1.42646868,1.59350937
"39",1991-02-08,1.30502872,1.19617902,1.24162851,1.3590285
"40",1991-02-09,1.1807534,1.09293778,1.11875745,1.19677176
"41",1991-02-10,1.10905188,1.03181071,1.04872777,1.10836297
"42",1991-02-11,1.06142351,0.98991145,1.0027204,1.05344137
"43",1991-02-12,1.025226,0.95740345,0.97020896,1.03788266
"44",1991-02-13,0.99496223,0.98037744,1.01489962,1.11423877
"45",1991-02-14,1.78147789,1.59803175,1.74405055,2.06242555
"46",1991-02-15,1.38155052,1.19899914,1.27971194,1.45427568
"47",1991-02-16,1.17877195,1.06218379,1.10878601,1.21614475
"48",1991-02-17,1.08144129,1.00827401,1.04779201,1.1055621
"49",1991-02-18,1.18375603,1.31429387,1.46222137,1.61648485
