"","lri.dat11.date","lri.dat11.flow.unit","lri.dat15.flow.unit","lri.dat14.flow.unit","lri.dat16.flow.unit"
"1",1991-01-01,2.277802598,2.28517337,2.28517337,2.28517337
"2",1991-01-02,1.804759186,1.80785041,1.80784967,1.80784912
"3",1991-01-03,1.583633636,1.58495493,1.58487125,1.58480977
"4",1991-01-04,1.460405545,1.46110737,1.46081431,1.4606412
"5",1991-01-05,1.374567021,1.37492146,1.37431057,1.37393168
"6",1991-01-06,1.312902955,1.3129513,1.31193612,1.31134046
"7",1991-01-07,2.242223362,2.12077184,2.27805462,2.54142651
"8",1991-01-08,2.514205962,2.39673107,2.58539749,2.92251936
"9",1991-01-09,1.872819187,1.81749054,1.98205152,2.25513248
"10",1991-01-10,1.645576834,1.59587295,1.71937791,1.87254813
"11",1991-01-11,7.698126253,6.32976227,9.75230917,14.06374157
"12",1991-01-12,12.771334362,11.06795121,13.9253448,17.30196277
"13",1991-01-13,5.756097795,5.16558764,5.97663979,6.96426783
"14",1991-01-14,3.291238058,3.04782057,3.37140934,3.84473748
"15",1991-01-15,2.381976495,2.25770019,2.39511083,2.6551487
"16",1991-01-16,5.94067822,4.82986659,6.22028595,8.34142136
"17",1991-01-17,4.290189152,3.6982924,4.34880002,5.12452604
"18",1991-01-18,2.720757979,2.44709887,2.72953181,3.13434223
"19",1991-01-19,2.125667065,1.96614008,2.10890539,2.35730217
"20",1991-01-20,2.181854824,1.98467231,2.16572143,2.66728682
"21",1991-01-21,1.970067701,1.82476143,1.94761047,2.30655156
"22",1991-01-22,1.759887681,1.65791647,1.73018581,1.92250695
"23",1991-01-23,1.647623041,1.56218968,1.61632812,1.7523069
"24",1991-01-24,1.570316075,1.49239311,1.53922365,1.65377864
"25",1991-01-25,1.504206955,1.43074,1.47380462,1.57792965
"26",1991-01-26,1.449200542,1.37864722,1.41942964,1.51797691
"27",1991-01-27,1.395359651,1.32734381,1.36596219,1.45973699
"28",1991-01-28,1.34373774,1.2776442,1.31435885,1.40414019
"29",1991-01-29,1.293314404,1.22900704,1.26385629,1.34969711
"30",1991-01-30,1.243690849,1.18112536,1.21412379,1.29613454
"31",1991-01-31,1.194935466,1.13415405,1.16536952,1.24371836
"32",1991-02-01,1.147607241,1.08848795,1.11813056,1.19313121
"33",1991-02-02,1.101776236,1.04432379,1.07242781,1.14419684
"34",1991-02-03,1.057332057,1.00158823,1.02819397,1.09678956
"35",1991-02-04,1.014176998,0.96017958,0.98534229,1.05085105
"36",1991-02-05,0.972318173,0.92006226,0.94387812,1.0064618
"37",1991-02-06,0.946864137,0.89480581,0.92463589,0.99601859
"38",1991-02-07,1.88012004,1.74021098,1.99400004,2.45351427
"39",1991-02-08,2.33817991,2.15339185,2.44623688,2.82311224
"40",1991-02-09,1.471869646,1.37119427,1.49424372,1.66720561
"41",1991-02-10,1.16363416,1.09323309,1.16433022,1.27811674
"42",1991-02-11,1.037386039,0.97896077,1.03160917,1.12334995
"43",1991-02-12,0.973525226,0.91927506,0.97020653,1.06136167
"44",1991-02-13,0.943193464,0.89077975,0.94670484,1.05138567
"45",1991-02-14,1.70214824,1.56224857,1.78971239,2.03634163
"46",1991-02-15,1.27616413,1.19112673,1.30852538,1.45778856
"47",1991-02-16,1.074972467,1.01500987,1.0854298,1.1926257
"48",1991-02-17,0.980212132,0.92935155,0.98328511,1.0741338
"49",1991-02-18,1.155334618,1.09444269,1.19082584,1.33568475
"50",1991-02-19,1.979955041,1.85059043,1.95157314,2.14083983
"51",1991-02-20,1.612988581,1.51840765,1.62275604,1.7866722
"52",1991-02-21,1.271524289,1.20730329,1.29004937,1.41610106
"53",1991-02-22,1.121031371,1.06840373,1.13988299,1.24969343
"54",1991-02-23,1.040605939,0.99308363,1.05831052,1.16037781
"55",1991-02-24,0.98531332,0.94062169,1.00152224,1.0984451
"56",1991-02-25,0.997988988,0.95193625,1.02130481,1.13220562
"57",1991-02-26,1.87162058,1.76465607,1.97602873,2.35747307
"58",1991-02-27,1.448128954,1.36742898,1.5065264,1.74190744
"59",1991-02-28,1.171947317,1.11849731,1.20635067,1.34945715
"60",1991-03-01,1.046138449,1.0024565,1.06973996,1.17788905
"61",1991-03-02,1.536956424,1.43832913,1.55562675,1.87481527
"62",1991-03-03,2.474102939,2.19238927,2.51670721,3.34757292
"63",1991-03-04,5.985611043,5.27082484,6.1853698,8.47176055
"64",1991-03-05,3.409384353,3.04837532,3.51208507,4.65466631
"65",1991-03-06,2.160350674,1.97291399,2.21185115,2.74906808
"66",1991-03-07,1.700104244,1.57072028,1.72774318,2.06508218
"67",1991-03-08,1.451912127,1.35992215,1.46915977,1.68986961
"68",1991-03-09,1.318253308,1.24342124,1.32981612,1.49553521
"69",1991-03-10,1.233081265,1.16677957,1.24135489,1.37979388
"70",1991-03-11,1.169890337,1.10816753,1.17605461,1.2997507
"71",1991-03-12,1.117383256,1.05847549,1.12202026,1.23651158
"72",1991-03-13,2.061102621,1.89554125,2.13556469,2.57135015
"73",1991-03-14,2.383621144,2.23222344,2.51952751,2.95406429
"74",1991-03-15,1.779923751,1.68104474,1.86456193,2.13196719
"75",1991-03-16,1.431078758,1.34487682,1.45414532,1.63261528
"76",1991-03-17,1.289128483,1.19926224,1.28303912,1.42797907
"77",1991-03-18,4.252425324,3.58728065,4.37106724,7.21785976
"78",1991-03-19,2.962935604,2.57667249,2.98653003,3.91119677
"79",1991-03-20,1.898592731,1.6987234,1.89726765,2.32374496
"80",1991-03-21,1.499204194,1.36350098,1.48672505,1.7439732
"81",1991-03-22,1.396406858,1.27422451,1.3793175,1.6005639
"82",1991-03-23,1.773470898,1.59680651,1.7660824,2.12247253
"83",1991-03-24,1.735143559,1.57206248,1.72892484,2.03978639
"84",1991-03-25,1.465570348,1.33715589,1.45319863,1.67324337
"85",1991-03-26,1.321665255,1.20909556,1.30648857,1.48659059
"86",1991-03-27,1.241149139,1.135458,1.22495865,1.40229534
"87",1991-03-28,1.177410179,1.07696471,1.16086899,1.32222347
"88",1991-03-29,8.376906472,6.24231712,9.01915202,16.5114831
"89",1991-03-30,11.073217381,9.44612233,11.46261552,14.22070493
"90",1991-03-31,5.151053463,4.49758352,5.28408568,6.39232647
"91",1991-04-01,2.830642992,2.52617653,2.87859961,3.42682375
"92",1991-04-02,1.983396981,1.80448273,1.99821238,2.32695964
"93",1991-04-03,1.638014664,1.50775618,1.63887627,1.87477102
"94",1991-04-04,1.472087248,1.36256742,1.46632447,1.65913499
