"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00357,3.72e-05,3.31e-05,0.0053,0,0.000564
"2","Jan",0.000857,0,1.84e-06,0.00575,0,0.000615
"3","Feb",0.00111,0,2.71e-06,0.00433,0,0.000331
"4","Mar",0.00174,0,5.78e-06,0.00754,0,0.000757
"5","Apr",0.00289,0.00089,1.25e-05,0.00482,0,0.000375
"6","May",0.005,0.00238,3.56e-05,0.00511,0,0.000482
"7","Jun",0.00713,0.00394,6.42e-05,0.00435,0,0.000436
"8","Jul",0.00829,0.00428,8.73e-05,0.00545,0,0.000538
"9","Aug",0.00635,0.00229,5.52e-05,0.005,0,0.000626
"10","Sep",0.00468,0.000512,3.62e-05,0.00689,0,0.00109
"11","Oct",0.00241,0,1.11e-05,0.00408,0,0.000425
"12","Nov",0.00135,0,4.33e-06,0.00448,0,0.000384
"13","Dec",0.000878,0,1.98e-06,0.00566,0,0.000689
