"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00386,2.62e-05,3.75e-05,0.00527,0,0.000589
"2","Jan",0.00107,0,2.9e-06,0.00608,0,0.000626
"3","Feb",0.00129,0,3.72e-06,0.00471,0,0.000367
"4","Mar",0.00209,4.11e-07,7.94e-06,0.00685,0,0.000763
"5","Apr",0.00338,0.00097,1.78e-05,0.00495,0,0.000586
"6","May",0.00524,0.00238,3.89e-05,0.00504,0,0.000478
"7","Jun",0.00789,0.00412,8.03e-05,0.00466,0,0.000461
"8","Jul",0.0083,0.00397,8.84e-05,0.00641,0,0.000792
"9","Aug",0.00686,0.0023,6.59e-05,0.00479,0,0.00058
"10","Sep",0.00492,0.000349,4e-05,0.00678,0,0.000909
"11","Oct",0.00264,0,1.31e-05,0.00408,0,0.000539
"12","Nov",0.00158,0,6.04e-06,0.00423,0,0.000459
"13","Dec",0.000965,0,2.43e-06,0.00458,0,0.000481
