"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0037,2.81e-05,3.44e-05,0.00521,0,0.00073
"2","Jan",0.000997,0,2.41e-06,0.00578,0,0.000845
"3","Feb",0.00122,0,3.23e-06,0.00502,0,0.000744
"4","Mar",0.00189,0,6.45e-06,0.00701,0,0.000924
"5","Apr",0.00308,0.000891,1.44e-05,0.00458,0,0.000513
"6","May",0.00496,0.00231,3.48e-05,0.00472,0,0.000375
"7","Jun",0.00735,0.00398,6.81e-05,0.00511,0,0.000627
"8","Jul",0.00818,0.00411,8.64e-05,0.00631,0,0.000759
"9","Aug",0.0066,0.00234,6e-05,0.0049,0,0.00113
"10","Sep",0.00486,0.000426,3.9e-05,0.00605,0,0.000894
"11","Oct",0.00262,0,1.28e-05,0.00407,0,0.000678
"12","Nov",0.00153,0,5.5e-06,0.004,0,0.000611
"13","Dec",0.000969,0,2.36e-06,0.0049,0,0.000642
