"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00342,2.43e-05,3.01e-05,0.00457,0,0.000367
"2","Jan",0.000814,0,1.69e-06,0.00454,0,0.000302
"3","Feb",0.000986,0,2.18e-06,0.00369,0,0.000231
"4","Mar",0.00172,1.06e-06,5.61e-06,0.00622,0,0.000442
"5","Apr",0.00289,0.000865,1.31e-05,0.00501,0,0.000368
"6","May",0.00489,0.00237,3.36e-05,0.00446,0,0.000258
"7","Jun",0.00705,0.00387,6.13e-05,0.00474,0,0.000366
"8","Jul",0.00749,0.00382,7.07e-05,0.00465,0,0.000372
"9","Aug",0.00633,0.00231,5.43e-05,0.00432,0,0.000396
"10","Sep",0.00434,0.000304,3.15e-05,0.00534,0,0.000544
"11","Oct",0.00231,0,1.02e-05,0.00278,0,0.000229
"12","Nov",0.00124,0,3.88e-06,0.00511,0,0.000581
"13","Dec",0.000794,0,1.67e-06,0.004,0,0.000308
