"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0032,1.58e-05,2.4e-05,0.00479,0,0.00041
"2","Jan",0.000934,0,2.21e-06,0.00582,0,0.000579
"3","Feb",0.00113,0,2.87e-06,0.00465,0,0.00029
"4","Mar",0.00182,8.39e-06,6.12e-06,0.00578,0,0.00041
"5","Apr",0.00292,0.000746,1.38e-05,0.00521,0,0.000514
"6","May",0.00454,0.00198,2.83e-05,0.00503,0,0.000353
"7","Jun",0.00578,0.00283,4.18e-05,0.0059,0,0.000592
"8","Jul",0.0066,0.00298,5.33e-05,0.00534,0,0.000501
"9","Aug",0.00595,0.00186,4.82e-05,0.00432,0,0.000466
"10","Sep",0.00391,0.000149,2.43e-05,0.00464,0,0.000424
"11","Oct",0.00231,0,9.94e-06,0.00245,0,0.000164
"12","Nov",0.0014,0,4.69e-06,0.00433,0,0.000381
"13","Dec",0.000969,0,2.48e-06,0.00404,0,0.000235
