"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00356,3.46e-05,3.12e-05,0.00547,0,0.000695
"2","Jan",0.000953,0,2.19e-06,0.00591,0,0.000769
"3","Feb",0.0012,0,3.07e-06,0.00517,0,0.000598
"4","Mar",0.00176,0,5.71e-06,0.00736,0,0.000923
"5","Apr",0.00282,0.000848,1.17e-05,0.00478,0,0.000484
"6","May",0.00468,0.0022,3.08e-05,0.00508,0,0.00053
"7","Jun",0.00686,0.00389,5.8e-05,0.00475,0,0.000532
"8","Jul",0.00809,0.00423,8.17e-05,0.00546,0,0.000752
"9","Aug",0.00624,0.00225,5.23e-05,0.00614,0,0.000986
"10","Sep",0.00486,0.000564,3.75e-05,0.00671,0,0.00106
"11","Oct",0.00263,0,1.28e-05,0.00431,0,0.00062
"12","Nov",0.00153,0,5.32e-06,0.00448,0,0.000498
"13","Dec",0.000982,0,2.4e-06,0.00541,0,0.000563
