"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00331,3.39e-05,2.87e-05,0.0052,0,0.000462
"2","Jan",0.000756,0,1.48e-06,0.00569,0,0.00049
"3","Feb",0.000946,0,2.03e-06,0.00415,0,0.000256
"4","Mar",0.00161,0,4.96e-06,0.00633,0,0.000493
"5","Apr",0.00276,0.000852,1.17e-05,0.00567,0,0.000458
"6","May",0.00482,0.00233,3.32e-05,0.00496,0,0.000385
"7","Jun",0.00681,0.00391,5.76e-05,0.00511,0,0.000422
"8","Jul",0.00748,0.00391,7.04e-05,0.00533,0,0.000548
"9","Aug",0.00602,0.0023,4.93e-05,0.00481,0,0.000481
"10","Sep",0.00422,0.000363,2.99e-05,0.0066,0,0.000748
"11","Oct",0.0022,0,9.37e-06,0.00373,0,0.000356
"12","Nov",0.00117,0,3.44e-06,0.00559,0,0.000527
"13","Dec",0.000767,0,1.56e-06,0.00436,0,0.000361
