"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00339,2.04e-05,2.89e-05,0.00477,0,0.000472
"2","Jan",0.00088,0,2e-06,0.00488,0,0.000434
"3","Feb",0.00106,0,2.57e-06,0.00368,0,0.000263
"4","Mar",0.00178,1.37e-05,5.87e-06,0.00595,0,0.000471
"5","Apr",0.00293,0.000867,1.35e-05,0.00427,0,0.000315
"6","May",0.00477,0.00229,3.21e-05,0.00468,0,0.000361
"7","Jun",0.00697,0.00376,6.05e-05,0.00585,0,0.000596
"8","Jul",0.00717,0.00357,6.47e-05,0.00517,0,0.000408
"9","Aug",0.00622,0.00217,5.25e-05,0.00461,0,0.000524
"10","Sep",0.00427,0.00027,3.03e-05,0.00641,0,0.000968
"11","Oct",0.00233,0,1.04e-05,0.00282,0,0.000339
"12","Nov",0.0013,0,4.31e-06,0.00477,0,0.000598
"13","Dec",0.000822,0,1.79e-06,0.00414,0,0.000385
