"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00389,2.16e-05,3.78e-05,0.00546,0,0.000747
"2","Jan",0.0011,0,2.97e-06,0.00622,0,0.00075
"3","Feb",0.00134,0,4.02e-06,0.00467,0,5e-04
"4","Mar",0.00208,0,7.88e-06,0.00689,0,0.000919
"5","Apr",0.00338,0.000968,1.75e-05,0.00475,0,0.000588
"6","May",0.00523,0.00227,3.95e-05,0.00504,0,0.00058
"7","Jun",0.00782,0.00413,7.88e-05,0.00489,0,0.000544
"8","Jul",0.00844,0.00397,9.25e-05,0.0074,0,0.00127
"9","Aug",0.00672,0.00218,6.35e-05,0.00515,0,0.000642
"10","Sep",0.00506,0.000423,4.21e-05,0.00733,0,0.00109
"11","Oct",0.00274,0,1.4e-05,0.00455,0,0.000889
"12","Nov",0.00165,0,6.48e-06,0.00402,0,0.000599
"13","Dec",0.00103,0,2.71e-06,0.00449,0,0.000548
