"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00361,3.51e-05,3.14e-05,0.00545,0,0.000758
"2","Jan",0.00101,0,2.43e-06,0.00579,0,0.000799
"3","Feb",0.00127,0,3.33e-06,0.00539,0,0.000634
"4","Mar",0.00181,0,5.93e-06,0.00733,0,0.000996
"5","Apr",0.00287,0.000861,1.21e-05,0.00473,0,0.000626
"6","May",0.00465,0.00217,2.99e-05,0.00489,0,0.000541
"7","Jun",0.00687,0.00385,5.77e-05,0.00471,0,0.000555
"8","Jul",0.00809,0.00423,8.15e-05,0.00607,0,0.000954
"9","Aug",0.00626,0.00223,5.27e-05,0.00573,0,0.00121
"10","Sep",0.00496,0.000575,3.86e-05,0.00632,0,0.00077
"11","Oct",0.00273,0,1.37e-05,0.00471,0,0.00098
"12","Nov",0.00161,0,5.84e-06,0.00438,0,0.000385
"13","Dec",0.00103,0,2.59e-06,0.00532,0,0.000605
