"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00389,1.23e-05,3.81e-05,0.00527,0,0.000714
"2","Jan",0.00109,0,3.03e-06,0.00631,0,0.000753
"3","Feb",0.00132,0,3.99e-06,0.00437,0,0.000345
"4","Mar",0.00211,0,8.2e-06,0.00686,0,0.000877
"5","Apr",0.00342,0.000972,1.81e-05,0.00499,0,0.000651
"6","May",0.00529,0.00239,4e-05,0.00507,0,0.000582
"7","Jun",0.00794,0.00406,8.2e-05,0.00462,0,0.000561
"8","Jul",0.0084,0.00407,9.09e-05,0.00628,0,0.00103
"9","Aug",0.0068,0.00224,6.49e-05,0.00497,0,0.000748
"10","Sep",0.00497,0.000385,4.1e-05,0.00715,0,0.00125
"11","Oct",0.00266,0,1.33e-05,0.00427,0,0.000738
"12","Nov",0.0016,0,6.27e-06,0.00397,0,0.000513
"13","Dec",0.000982,0,2.52e-06,0.00424,0,0.000482
