"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00355,3.58e-05,3.32e-05,0.00538,0,0.000619
"2","Jan",0.00085,0,1.86e-06,0.00581,0,0.000608
"3","Feb",0.00108,0,2.61e-06,0.00452,0,0.000414
"4","Mar",0.00174,0,5.81e-06,0.00759,0,0.000851
"5","Apr",0.00292,0.00087,1.32e-05,0.00485,0,0.000399
"6","May",0.00501,0.00236,3.61e-05,0.00522,0,0.000435
"7","Jun",0.00718,0.0039,6.6e-05,0.00424,0,0.00044
"8","Jul",0.00813,0.00416,8.47e-05,0.00542,0,0.000605
"9","Aug",0.00645,0.00237,5.7e-05,0.00498,0,0.000769
"10","Sep",0.0046,0.000423,3.54e-05,0.00688,0,0.000904
"11","Oct",0.00239,0,1.1e-05,0.00428,0,0.000567
"12","Nov",0.0013,0,4.11e-06,0.00523,0,0.00067
"13","Dec",0.000851,0,1.89e-06,0.00546,0,0.000737
