"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0038,1.83e-05,3.65e-05,0.00528,0,0.000554
"2","Jan",0.00104,0,2.73e-06,0.0058,0,0.000557
"3","Feb",0.00123,0,3.39e-06,0.00498,0,0.000428
"4","Mar",0.00205,2.5e-06,7.67e-06,0.00664,0,0.000609
"5","Apr",0.00331,0.000957,1.71e-05,0.00479,0,5e-04
"6","May",0.00518,0.00242,3.78e-05,0.00492,0,0.000396
"7","Jun",0.00778,0.00413,7.74e-05,0.00497,0,0.000479
"8","Jul",0.00815,0.00378,8.58e-05,0.00655,0,0.000774
"9","Aug",0.00686,0.00228,6.61e-05,0.0046,0,0.000529
"10","Sep",0.0048,0.000323,3.83e-05,0.00647,0,0.000881
"11","Oct",0.00259,0,1.27e-05,0.00407,0,0.000472
"12","Nov",0.00152,0,5.68e-06,0.00466,0,0.000571
"13","Dec",0.000935,0,2.28e-06,0.00484,0,0.000447
