"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00399,2.11e-05,3.81e-05,0.00565,0,0.00074
"2","Jan",0.00121,0,3.59e-06,0.00626,0,0.000601
"3","Feb",0.00148,0,4.8e-06,0.00473,0,0.000489
"4","Mar",0.0022,0,8.74e-06,0.00617,0,0.000624
"5","Apr",0.00348,0.000971,1.86e-05,0.00465,0,0.000442
"6","May",0.00528,0.00222,4.03e-05,0.00452,0,0.000498
"7","Jun",0.00784,0.00419,7.78e-05,0.00524,0,0.000661
"8","Jul",0.00846,0.00392,9.3e-05,0.00814,0,0.00129
"9","Aug",0.00667,0.00221,6.16e-05,0.00706,0,0.000892
"10","Sep",0.00523,5e-04,4.34e-05,0.00631,0,0.000893
"11","Oct",0.00292,0,1.59e-05,0.00574,0,0.00152
"12","Nov",0.00182,0,7.79e-06,0.00447,0,0.000457
"13","Dec",0.00114,0,3.3e-06,0.0044,0,0.000458
