"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00371,3.42e-05,3.19e-05,0.00529,0,0.00068
"2","Jan",0.00116,0,3.04e-06,0.00602,0,0.000725
"3","Feb",0.00138,0,3.81e-06,0.0049,0,0.000571
"4","Mar",0.00193,0,6.47e-06,0.00678,0,0.000803
"5","Apr",0.00294,0.000908,1.25e-05,0.00471,0,0.000548
"6","May",0.00457,0.00207,2.86e-05,0.00458,0,0.000401
"7","Jun",0.00681,0.00372,5.71e-05,0.00425,0,0.000454
"8","Jul",0.00792,0.00412,7.91e-05,0.00683,0,0.000944
"9","Aug",0.00647,0.00227,5.69e-05,0.00508,0,0.000595
"10","Sep",0.00522,0.00057,4.32e-05,0.0061,0,0.000814
"11","Oct",0.00299,0,1.62e-05,0.00491,0,0.00116
"12","Nov",0.00184,0,7.49e-06,0.00418,0,0.000447
"13","Dec",0.00117,0,3.24e-06,0.00501,0,0.000668
