"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00379,2.64e-05,3.66e-05,0.00523,0,0.000631
"2","Jan",0.00101,0,2.57e-06,0.00572,0,0.000614
"3","Feb",0.00123,0,3.41e-06,0.00518,0,0.000576
"4","Mar",0.00199,0,7.29e-06,0.007,0,0.000817
"5","Apr",0.00328,0.000933,1.69e-05,0.0047,0,0.00054
"6","May",0.00521,0.00242,3.86e-05,0.00445,0,0.000373
"7","Jun",0.00771,0.00418,7.51e-05,0.00526,0,0.000768
"8","Jul",0.00831,0.00397,8.94e-05,0.00653,0,0.000921
"9","Aug",0.00678,0.00232,6.37e-05,0.0046,0,0.000623
"10","Sep",0.00483,0.000362,3.91e-05,0.0062,0,0.000755
"11","Oct",0.00258,0,1.26e-05,0.00391,0,0.000498
"12","Nov",0.0015,0,5.46e-06,0.00429,0,0.000542
"13","Dec",0.000942,0,2.31e-06,0.00488,0,0.000537
