"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00387,1.19e-05,3.73e-05,0.00536,0,0.000666
"2","Jan",0.0011,0,3.08e-06,0.00616,0,0.000765
"3","Feb",0.0013,0,3.81e-06,0.005,0,0.000546
"4","Mar",0.00213,9.58e-06,8.34e-06,0.00697,0,0.000737
"5","Apr",0.0034,0.000976,1.8e-05,0.00534,0,0.000646
"6","May",0.0052,0.00238,3.79e-05,0.00501,0,0.000443
"7","Jun",0.00792,0.00402,8.12e-05,0.00503,0,0.000534
"8","Jul",0.00812,0.00383,8.42e-05,0.00624,0,0.000821
"9","Aug",0.00696,0.00228,6.82e-05,0.00476,0,0.000659
"10","Sep",0.00492,0.000319,3.98e-05,0.00691,0,0.00115
"11","Oct",0.00267,0,1.35e-05,0.00392,0,0.000606
"12","Nov",0.0016,0,6.29e-06,0.00443,0,0.000561
"13","Dec",0.000968,0,2.45e-06,0.00456,0,0.00051
