"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00315,2.8e-05,2.54e-05,0.00453,0,0.000319
"2","Jan",0.000756,0,1.48e-06,0.00441,0,0.000267
"3","Feb",0.000907,0,1.86e-06,0.00368,0,0.000169
"4","Mar",0.00158,4.46e-06,4.8e-06,0.00569,0,0.000318
"5","Apr",0.0027,0.000819,1.15e-05,0.00538,0,0.00038
"6","May",0.00456,0.00221,2.91e-05,0.00484,0,0.000291
"7","Jun",0.00654,0.00362,5.24e-05,0.00474,0,0.000356
"8","Jul",0.00683,0.00361,5.78e-05,0.00468,0,0.000369
"9","Aug",0.00582,0.0022,4.57e-05,0.00429,0,0.000334
"10","Sep",0.00398,0.000282,2.61e-05,0.0047,0,0.000427
"11","Oct",0.00215,0,8.91e-06,0.00291,0,0.00021
"12","Nov",0.00114,0,3.34e-06,0.00545,0,0.00048
"13","Dec",0.000739,0,1.46e-06,0.00358,0,0.000221
