"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0036,3.5e-05,3.14e-05,0.00527,0,0.000719
"2","Jan",0.001,0,2.35e-06,0.00566,0,0.00074
"3","Feb",0.00123,0,3.14e-06,0.00515,0,0.000722
"4","Mar",0.00179,0,5.71e-06,0.00745,0,0.000949
"5","Apr",0.00285,0.000838,1.2e-05,0.00475,0,0.000531
"6","May",0.00464,0.00217,2.99e-05,0.00466,0,0.000439
"7","Jun",0.00688,0.00388,5.82e-05,0.00449,0,0.000506
"8","Jul",0.00801,0.00413,7.99e-05,0.00628,0,0.000984
"9","Aug",0.00635,0.00224,5.46e-05,0.00516,0,0.000989
"10","Sep",0.00497,0.000539,3.92e-05,0.00576,0,0.000762
"11","Oct",0.00272,0,1.35e-05,0.00461,0,0.00102
"12","Nov",0.0016,0,5.76e-06,0.00405,0,0.00039
"13","Dec",0.00102,0,2.52e-06,0.00516,0,0.000574
