"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00368,2.93e-05,3.53e-05,0.00513,0,0.000621
"2","Jan",0.000921,0,2.14e-06,0.00568,0,0.000592
"3","Feb",0.00116,0,2.99e-06,0.00455,0,0.000492
"4","Mar",0.00185,0,6.36e-06,0.00689,0,0.000668
"5","Apr",0.00308,0.000905,1.46e-05,0.00443,0,0.000377
"6","May",0.00511,0.00237,3.78e-05,0.00483,0,0.000439
"7","Jun",0.00742,0.00398,7.13e-05,0.0045,0,0.000491
"8","Jul",0.00831,0.00424,8.82e-05,0.00508,0,0.000588
"9","Aug",0.00668,0.00239,6.16e-05,0.00495,0,0.000798
"10","Sep",0.00475,0.000406,3.79e-05,0.00668,0,0.000897
"11","Oct",0.00248,0,1.18e-05,0.00403,0,0.00054
"12","Nov",0.00138,0,4.66e-06,0.00492,0,0.000956
"13","Dec",0.000895,0,2.08e-06,0.00495,0,0.000608
