"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00369,2.5e-05,3.5e-05,0.00523,0,0.000575
"2","Jan",0.000943,0,2.26e-06,0.00563,0,0.000516
"3","Feb",0.00116,0,3.04e-06,0.00461,0,0.000411
"4","Mar",0.0019,0,6.67e-06,0.00669,0,0.000625
"5","Apr",0.00313,0.00091,1.53e-05,0.00449,0,0.000413
"6","May",0.00515,0.00241,3.81e-05,0.00459,0,0.000381
"7","Jun",0.00751,0.00405,7.18e-05,0.00541,0,0.000636
"8","Jul",0.00814,0.00404,8.52e-05,0.00588,0,0.000655
"9","Aug",0.00667,0.00238,6.12e-05,0.00487,0,0.000733
"10","Sep",0.00469,0.000345,3.7e-05,0.00696,0,0.000856
"11","Oct",0.00249,0,1.19e-05,0.00366,0,0.000441
"12","Nov",0.0014,0,4.82e-06,0.00502,0,0.000733
"13","Dec",0.000896,0,2.12e-06,0.00489,0,0.000489
