"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00368,1.57e-05,3.38e-05,0.0056,0,0.000668
"2","Jan",0.00101,0,2.59e-06,0.00625,0,0.000741
"3","Feb",0.0012,0,3.23e-06,0.00511,0,0.000552
"4","Mar",0.00199,1.87e-05,7.24e-06,0.00665,0,0.000648
"5","Apr",0.0032,0.000924,1.6e-05,0.00476,0,0.000511
"6","May",0.00507,0.00238,3.58e-05,0.00537,0,0.00055
"7","Jun",0.00755,0.00399,7.21e-05,0.00602,0,0.000707
"8","Jul",0.00771,0.00369,7.62e-05,0.00681,0,0.000819
"9","Aug",0.00672,0.00219,6.27e-05,0.00464,0,0.000555
"10","Sep",0.00462,0.000272,3.53e-05,0.00756,0,0.00125
"11","Oct",0.00252,0,1.2e-05,0.0036,0,0.000413
"12","Nov",0.00147,0,5.34e-06,0.0056,0,0.000775
"13","Dec",0.000906,0,2.15e-06,0.00487,0,0.00049
