"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00384,2.66e-05,3.63e-05,0.00559,0,0.000847
"2","Jan",0.0011,0,2.88e-06,0.00631,0,0.000776
"3","Feb",0.00134,0,3.88e-06,0.00496,0,0.000611
"4","Mar",0.00203,0,7.32e-06,0.00694,0,0.000932
"5","Apr",0.00326,0.000963,1.6e-05,0.00491,0,0.000657
"6","May",0.00509,0.00225,3.7e-05,0.00517,0,0.000598
"7","Jun",0.0076,0.00402,7.38e-05,0.00473,0,0.00054
"8","Jul",0.00834,0.00402,8.96e-05,0.00793,0,0.00184
"9","Aug",0.00664,0.00222,6.13e-05,0.00525,0,0.000762
"10","Sep",0.00507,0.000459,4.16e-05,0.00709,0,0.00108
"11","Oct",0.0028,0,1.44e-05,0.00494,0,0.0013
"12","Nov",0.00168,0,6.6e-06,0.00408,0,0.000476
"13","Dec",0.00106,0,2.81e-06,0.00466,0,0.000545
