"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00358,5.21e-06,3.12e-05,0.00552,0,0.000615
"2","Jan",0.00102,0,2.62e-06,0.00681,0,0.000797
"3","Feb",0.00121,0,3.37e-06,0.00501,0,0.000383
"4","Mar",0.00199,3.34e-05,7.24e-06,0.00654,0,0.000548
"5","Apr",0.00317,0.000932,1.56e-05,0.00554,0,0.000715
"6","May",0.00498,0.00233,3.41e-05,0.00529,0,0.000457
"7","Jun",0.00688,0.00343,6.07e-05,0.00628,0,0.000762
"8","Jul",0.00747,0.00355,7.01e-05,0.00575,0,0.000694
"9","Aug",0.00663,0.00207,6.1e-05,0.00406,0,0.000424
"10","Sep",0.00449,0.00024,3.28e-05,0.00754,0,0.00115
"11","Oct",0.0025,0,1.18e-05,0.0031,0,0.000311
"12","Nov",0.00148,0,5.43e-06,0.00544,0,0.000666
"13","Dec",0.000927,0,2.26e-06,0.00494,0,0.000463
