"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00335,2.97e-05,2.95e-05,0.0054,0,0.000508
"2","Jan",0.000777,0,1.58e-06,0.00592,0,0.00057
"3","Feb",0.000974,0,2.15e-06,0.00436,0,0.000282
"4","Mar",0.00163,0,5.13e-06,0.00672,0,0.000542
"5","Apr",0.00279,0.000859,1.21e-05,0.00563,0,0.000457
"6","May",0.00484,0.00232,3.38e-05,0.00526,0,0.000391
"7","Jun",0.0069,0.00389,5.96e-05,0.00495,0,0.000467
"8","Jul",0.00756,0.00393,7.25e-05,0.00536,0,0.000565
"9","Aug",0.00608,0.00224,5.05e-05,0.00484,0,0.000472
"10","Sep",0.00428,0.000377,3.08e-05,0.00725,0,0.000873
"11","Oct",0.00222,0,9.63e-06,0.00392,0,0.000403
"12","Nov",0.00119,0,3.58e-06,0.00564,0,0.000569
"13","Dec",0.000781,0,1.62e-06,0.00492,0,0.000492
