"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00395,1.76e-05,3.74e-05,0.00555,0,0.000779
"2","Jan",0.00119,0,3.43e-06,0.00602,0,0.000609
"3","Feb",0.00144,0,4.56e-06,0.00466,0,0.000477
"4","Mar",0.00215,0,8.31e-06,0.00639,0,0.000662
"5","Apr",0.0034,0.000945,1.78e-05,0.00476,0,0.000535
"6","May",0.00519,0.00218,3.9e-05,0.00453,0,0.000441
"7","Jun",0.00774,0.0042,7.55e-05,0.00491,0,0.00062
"8","Jul",0.0084,0.00392,9.14e-05,0.00826,0,0.00164
"9","Aug",0.00668,0.00218,6.2e-05,0.00639,0,0.000835
"10","Sep",0.0052,0.000486,4.32e-05,0.0066,0,0.00112
"11","Oct",0.0029,0,1.56e-05,0.00533,0,0.00147
"12","Nov",0.00179,0,7.51e-06,0.00429,0,0.000459
"13","Dec",0.00113,0,3.21e-06,0.00437,0,0.000427
