"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00368,3.08e-05,3.51e-05,0.0053,0,0.000665
"2","Jan",0.000921,0,2.16e-06,0.00574,0,0.000605
"3","Feb",0.00115,0,2.98e-06,0.00466,0,0.000519
"4","Mar",0.00186,0,6.42e-06,0.00691,0,0.000706
"5","Apr",0.00309,0.000905,1.48e-05,0.00459,0,0.00042
"6","May",0.00514,0.00238,3.83e-05,0.00504,0,0.000502
"7","Jun",0.00745,0.00398,7.19e-05,0.00484,0,0.000566
"8","Jul",0.00825,0.00425,8.67e-05,0.0053,0,0.000649
"9","Aug",0.00666,0.00237,6.11e-05,0.0052,0,0.000938
"10","Sep",0.00472,0.000388,3.75e-05,0.0071,0,0.00105
"11","Oct",0.00247,0,1.17e-05,0.00401,0,0.000557
"12","Nov",0.00138,0,4.65e-06,0.00518,0,0.000868
"13","Dec",0.000891,0,2.08e-06,0.00501,0,0.000583
