"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00327,1.36e-05,2.66e-05,0.0047,0,0.000416
"2","Jan",0.000884,0,2.02e-06,0.00498,0,0.000448
"3","Feb",0.00106,0,2.57e-06,0.00374,0,0.000237
"4","Mar",0.00174,2.44e-05,5.65e-06,0.00572,0,0.000424
"5","Apr",0.00286,0.000829,1.3e-05,0.00403,0,0.000318
"6","May",0.00456,0.00212,2.92e-05,0.0048,0,0.000332
"7","Jun",0.00674,0.00364,5.66e-05,0.00581,0,0.000562
"8","Jul",0.00678,0.00336,5.74e-05,0.00551,0,0.000409
"9","Aug",0.00603,0.002,4.94e-05,0.00469,0,0.000463
"10","Sep",0.0041,0.000238,2.79e-05,0.00603,0,0.00076
"11","Oct",0.00226,0,9.83e-06,0.00255,0,0.000249
"12","Nov",0.00128,0,4.21e-06,0.00453,0,0.000458
"13","Dec",0.000807,0,1.73e-06,0.00392,0,0.000317
