"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00338,7.77e-07,2.74e-05,0.00522,0,0.000544
"2","Jan",0.000971,0,2.36e-06,0.00618,0,0.00071
"3","Feb",0.00116,0,3.08e-06,0.00492,0,0.000348
"4","Mar",0.0019,1.83e-05,6.7e-06,0.00636,0,0.000508
"5","Apr",0.00307,0.000877,1.5e-05,0.0055,0,0.000759
"6","May",0.0048,0.00216,3.17e-05,0.00512,0,0.000419
"7","Jun",0.00614,0.00305,4.77e-05,0.00653,0,0.000782
"8","Jul",0.00705,0.00331,6.15e-05,0.00546,0,0.000514
"9","Aug",0.00635,0.00204,5.51e-05,0.00447,0,0.000565
"10","Sep",0.00424,0.000196,2.9e-05,0.00617,0,0.000828
"11","Oct",0.00242,0,1.09e-05,0.00254,0,0.000174
"12","Nov",0.00144,0,5e-06,0.00504,0,0.000583
"13","Dec",0.000917,0,2.2e-06,0.00445,0,0.000338
