"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00371,1.78e-07,3.34e-05,0.0054,0,0.000654
"2","Jan",0.00106,0,2.83e-06,0.00655,0,0.000696
"3","Feb",0.00127,0,3.68e-06,0.00511,0,0.000433
"4","Mar",0.00207,3.45e-05,7.84e-06,0.00626,0,0.000543
"5","Apr",0.00329,0.00095,1.68e-05,0.00542,0,7e-04
"6","May",0.00519,0.00241,3.68e-05,0.00501,0,0.000471
"7","Jun",0.0069,0.00337,6.12e-05,0.00617,0,0.000817
"8","Jul",0.00781,0.00363,7.69e-05,0.006,0,0.000887
"9","Aug",0.00692,0.0021,6.67e-05,0.0039,0,0.000604
"10","Sep",0.00468,0.00025,3.56e-05,0.00746,0,0.00122
"11","Oct",0.0026,0,1.28e-05,0.00318,0,0.000421
"12","Nov",0.00156,0,5.96e-06,0.00494,0,0.000562
"13","Dec",0.000968,0,2.46e-06,0.00485,0,0.000486
