"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00346,3.8e-05,3.14e-05,0.0055,0,0.000544
"2","Jan",8e-04,0,1.66e-06,0.00589,0,0.000538
"3","Feb",0.00105,0,2.48e-06,0.00423,0,0.000286
"4","Mar",0.00168,0,5.55e-06,0.00734,0,0.000663
"5","Apr",0.00283,0.000888,1.21e-05,0.00518,0,0.000376
"6","May",0.00494,0.00239,3.47e-05,0.00513,0,0.000375
"7","Jun",0.007,0.00387,6.19e-05,0.00439,0,0.000317
"8","Jul",0.00804,0.00428,8.17e-05,0.00592,0,0.00069
"9","Aug",0.00615,0.00228,5.19e-05,0.0052,0,0.000587
"10","Sep",0.00446,0.000488,3.32e-05,0.00722,0,0.00115
"11","Oct",0.00228,0,1.01e-05,0.00467,0,0.000476
"12","Nov",0.00125,0,3.81e-06,0.00485,0,0.00042
"13","Dec",0.000824,0,1.77e-06,0.00582,0,0.000629
