"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00348,2.99e-05,3.19e-05,0.00533,0,0.000527
"2","Jan",0.000832,0,1.81e-06,0.00561,0,0.000548
"3","Feb",0.00105,0,2.48e-06,0.00438,0,0.000295
"4","Mar",0.00172,0,5.65e-06,0.00713,0,0.000627
"5","Apr",0.00289,0.000871,1.3e-05,0.00511,0,0.000379
"6","May",0.00495,0.00236,3.53e-05,0.00531,0,0.000386
"7","Jun",0.0071,0.00386,6.42e-05,0.0047,0,0.000503
"8","Jul",0.00791,0.00407,7.97e-05,0.00517,0,0.000528
"9","Aug",0.00633,0.00234,5.5e-05,0.00489,0,0.000555
"10","Sep",0.00447,0.000396,3.38e-05,0.00696,0,0.000814
"11","Oct",0.00233,0,1.05e-05,0.00392,0,0.00044
"12","Nov",0.00126,0,3.94e-06,0.0054,0,0.000607
"13","Dec",0.000823,0,1.8e-06,0.00536,0,0.000624
