"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00342,5.01e-06,2.88e-05,0.005,0,0.000802
"2","Jan",0.000959,0,2.36e-06,0.00564,0,0.000984
"3","Feb",0.00114,0,2.98e-06,0.00438,0,0.000931
"4","Mar",0.00186,3.07e-05,6.41e-06,0.00602,0,0.000628
"5","Apr",0.00299,0.000871,1.42e-05,0.00437,0,0.000616
"6","May",0.00472,0.00224,3.11e-05,0.00487,0,0.000533
"7","Jun",0.00699,0.00369,6.14e-05,0.00613,0,0.00117
"8","Jul",0.00703,0.00339,6.22e-05,0.0056,0,0.000835
"9","Aug",0.00627,0.00203,5.39e-05,0.00409,0,0.000505
"10","Sep",0.00428,0.00024,3.03e-05,0.00686,0,0.00174
"11","Oct",0.00237,0,1.07e-05,0.00297,0,0.000399
"12","Nov",0.00138,0,4.83e-06,0.00516,0,0.000922
"13","Dec",0.000862,0,1.98e-06,0.00392,0,0.000403
