"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00345,2.56e-05,3.07e-05,0.0047,0,0.00044
"2","Jan",0.000845,0,1.84e-06,0.00467,0,0.000356
"3","Feb",0.00103,0,2.4e-06,0.00378,0,0.00032
"4","Mar",0.00176,2.66e-06,5.86e-06,0.00628,0,0.000532
"5","Apr",0.00294,0.000862,1.35e-05,0.00455,0,0.000347
"6","May",0.00491,0.00239,3.42e-05,0.00447,0,0.000306
"7","Jun",0.00711,0.00389,6.31e-05,0.00535,0,0.000556
"8","Jul",0.0075,0.00372,7.16e-05,0.00482,0,0.000419
"9","Aug",0.00639,0.00225,5.56e-05,0.00442,0,0.000453
"10","Sep",0.00438,0.000293,3.22e-05,0.00599,0,0.000707
"11","Oct",0.00235,0,1.06e-05,0.00294,0,0.000319
"12","Nov",0.00128,0,4.16e-06,0.00493,0,0.000626
"13","Dec",0.000812,0,1.75e-06,0.0042,0,0.000341
