"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00399,2.28e-05,3.88e-05,0.00569,0,0.00069
"2","Jan",0.00118,0,3.49e-06,0.00622,0,0.000653
"3","Feb",0.00145,0,4.68e-06,0.00463,0,0.000462
"4","Mar",0.0022,0,8.92e-06,0.00655,0,0.00065
"5","Apr",0.00351,0.000988,1.9e-05,0.00472,0,0.000446
"6","May",0.00534,0.00227,4.16e-05,0.00463,0,0.000386
"7","Jun",0.00798,0.00423,8.11e-05,0.00522,0,0.000494
"8","Jul",0.00848,0.00405,9.39e-05,0.00813,0,0.00127
"9","Aug",0.00675,0.00216,6.36e-05,0.007,0,0.000782
"10","Sep",0.00517,0.000436,4.32e-05,0.00706,0,0.00106
"11","Oct",0.00283,0,1.5e-05,0.00536,0,0.00127
"12","Nov",0.00175,0,7.28e-06,0.00426,0,0.000371
"13","Dec",0.00108,0,3.03e-06,0.00435,0,0.000393
