"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00354,3.34e-05,3.14e-05,0.0054,0,0.000725
"2","Jan",0.000927,0,2.04e-06,0.00613,0,0.00091
"3","Feb",0.00113,0,2.69e-06,0.00542,0,0.000833
"4","Mar",0.00172,0,5.3e-06,0.00758,0,0.000883
"5","Apr",0.00281,0.000855,1.17e-05,0.00477,0,0.000476
"6","May",0.00471,0.00227,3.12e-05,0.00475,0,0.000375
"7","Jun",0.00691,0.00381,5.95e-05,0.00513,0,0.000596
"8","Jul",0.0079,0.00396,7.95e-05,0.00594,0,0.000733
"9","Aug",0.00642,0.00235,5.58e-05,0.00514,0,0.00112
"10","Sep",0.0048,0.000467,3.71e-05,0.0061,0,0.000816
"11","Oct",0.00259,0,1.23e-05,0.00426,0,0.000557
"12","Nov",0.00147,0,4.99e-06,0.00445,0,0.000679
"13","Dec",0.000948,0,2.21e-06,0.00511,0,0.000712
