"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00307,1.41e-05,2.32e-05,0.00545,0,0.000385
"2","Jan",0.00084,0,1.87e-06,0.00542,0,0.000292
"3","Feb",0.000977,0,2.23e-06,0.00569,0,0.000393
"4","Mar",0.00164,1.5e-05,5.15e-06,0.00681,0,0.000404
"5","Apr",0.00277,0.000761,1.26e-05,0.00582,0,0.000355
"6","May",0.00433,0.00204,2.58e-05,0.00618,0,0.000492
"7","Jun",0.0064,0.00335,5.03e-05,0.0056,0,0.000435
"8","Jul",0.00625,0.00298,4.8e-05,0.00627,0,0.000619
"9","Aug",0.00565,0.00192,4.29e-05,0.00531,0,0.000458
"10","Sep",0.00378,0.000212,2.31e-05,0.0048,0,0.000348
"11","Oct",0.00217,0,9.06e-06,0.00328,0,0.000177
"12","Nov",0.00118,0,3.6e-06,0.00533,0,0.000349
"13","Dec",0.00076,0,1.55e-06,0.0049,0,0.000282
