"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00385,2.24e-05,3.74e-05,0.0052,0,0.000647
"2","Jan",0.00105,0,2.79e-06,0.00584,0,0.000657
"3","Feb",0.00127,0,3.65e-06,0.00475,0,0.000432
"4","Mar",0.00206,0,7.75e-06,0.00685,0,0.000824
"5","Apr",0.00336,0.000965,1.75e-05,0.00481,0,0.00067
"6","May",0.00524,0.00237,3.91e-05,0.00482,0,0.000501
"7","Jun",0.00785,0.00415,7.92e-05,0.00481,0,0.000688
"8","Jul",0.00834,0.00398,8.97e-05,0.00654,0,0.000873
"9","Aug",0.00683,0.00227,6.56e-05,0.00467,0,0.000618
"10","Sep",0.00489,0.000374,3.99e-05,0.00657,0,0.000921
"11","Oct",0.00262,0,1.29e-05,0.00396,0,0.000512
"12","Nov",0.00155,0,5.85e-06,0.00421,0,0.000537
"13","Dec",0.000959,0,2.4e-06,0.00458,0,0.000511
