"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00362,2.95e-05,3.43e-05,0.00531,0,0.000573
"2","Jan",0.000889,0,2.03e-06,0.00559,0,0.000531
"3","Feb",0.00111,0,2.81e-06,0.0044,0,0.000367
"4","Mar",0.00182,0,6.2e-06,0.00704,0,0.00067
"5","Apr",0.00303,0.000897,1.42e-05,0.00474,0,0.000369
"6","May",0.00509,0.00239,3.75e-05,0.00521,0,0.000434
"7","Jun",0.00737,0.00393,7e-05,0.0051,0,0.000524
"8","Jul",0.00815,0.00414,8.46e-05,0.00502,0,0.000472
"9","Aug",0.00659,0.00237,5.97e-05,0.00518,0,0.000733
"10","Sep",0.00465,0.00038,3.63e-05,0.00698,0,0.000878
"11","Oct",0.00243,0,1.14e-05,0.0038,0,0.000457
"12","Nov",0.00133,0,4.39e-06,0.00545,0,0.00087
"13","Dec",0.000867,0,1.98e-06,0.00513,0,0.000554
