"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00307,3.14e-06,2.25e-05,0.00502,0,0.000463
"2","Jan",0.000876,0,1.93e-06,0.00593,0,0.000744
"3","Feb",0.00105,0,2.46e-06,0.0046,0,0.000293
"4","Mar",0.00172,1.74e-05,5.49e-06,0.00655,0,0.000486
"5","Apr",0.0028,0.000776,1.25e-05,0.00491,0,0.000514
"6","May",0.00434,0.00198,2.59e-05,0.0055,0,0.000405
"7","Jun",0.00571,0.00291,4.12e-05,0.00573,0,0.000542
"8","Jul",0.00635,0.00303,4.95e-05,0.00502,0,0.000418
"9","Aug",0.00573,0.00198,4.45e-05,0.00459,0,0.000521
"10","Sep",0.00384,0.000191,2.38e-05,0.00527,0,0.000582
"11","Oct",0.0022,0,9.09e-06,0.00254,0,0.000174
"12","Nov",0.00128,0,4.06e-06,0.00494,0,0.00049
"13","Dec",0.000822,0,1.79e-06,0.00462,0,0.000368
