"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00369,3e-05,3.31e-05,0.00533,0,0.000825
"2","Jan",0.00105,0,2.58e-06,0.00603,0,0.000978
"3","Feb",0.00127,0,3.37e-06,0.00509,0,0.00101
"4","Mar",0.00189,0,6.22e-06,0.00703,0,0.00105
"5","Apr",0.003,0.000901,1.32e-05,0.00456,0,0.000693
"6","May",0.00477,0.0022,3.17e-05,0.00491,0,0.000496
"7","Jun",0.00714,0.00386,6.37e-05,0.00472,0,0.000558
"8","Jul",0.00806,0.00406,8.24e-05,0.00695,0,0.001
"9","Aug",0.00652,0.0023,5.81e-05,0.00505,0,0.000906
"10","Sep",0.005,0.000487,4.01e-05,0.0061,0,0.000941
"11","Oct",0.00277,0,1.4e-05,0.00452,0,0.000999
"12","Nov",0.00165,0,6.21e-06,0.00394,0,0.000492
"13","Dec",0.00104,0,2.67e-06,0.00493,0,0.000766
