"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00396,2.29e-05,3.85e-05,0.00563,0,0.000725
"2","Jan",0.00115,0,3.3e-06,0.00621,0,0.000689
"3","Feb",0.00141,0,4.45e-06,0.00453,0,0.000432
"4","Mar",0.00216,0,8.54e-06,0.0068,0,0.000737
"5","Apr",0.00346,0.000983,1.84e-05,0.00483,0,0.000535
"6","May",0.0053,0.00226,4.08e-05,0.00479,0,0.000453
"7","Jun",0.00793,0.00421,8.03e-05,0.00504,0,0.000499
"8","Jul",0.00847,0.00409,9.31e-05,0.00816,0,0.00151
"9","Aug",0.00675,0.00217,6.38e-05,0.00642,0,0.000757
"10","Sep",0.00513,0.000432,4.29e-05,0.0072,0,0.00117
"11","Oct",0.0028,0,1.46e-05,0.00503,0,0.00104
"12","Nov",0.00172,0,6.99e-06,0.00408,0,0.000394
"13","Dec",0.00106,0,2.9e-06,0.00438,0,0.00043
