"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00359,3.02e-05,3.18e-05,0.00541,0,0.000752
"2","Jan",0.000971,0,2.21e-06,0.00605,0,0.000932
"3","Feb",0.00118,0,2.9e-06,0.00549,0,0.000835
"4","Mar",0.00178,0,5.55e-06,0.00752,0,0.000995
"5","Apr",0.00286,0.000878,1.21e-05,0.00481,0,0.000531
"6","May",0.0047,0.00222,3.07e-05,0.00467,0,0.000357
"7","Jun",0.00695,0.00385,6e-05,0.00517,0,0.000586
"8","Jul",0.00795,0.004,8.05e-05,0.00636,0,0.000742
"9","Aug",0.00647,0.00233,5.69e-05,0.00521,0,0.00124
"10","Sep",0.00486,0.000472,3.83e-05,0.00597,0,0.000884
"11","Oct",0.00264,0,1.28e-05,0.00422,0,0.00063
"12","Nov",0.00153,0,5.37e-06,0.00421,0,0.000616
"13","Dec",0.000981,0,2.35e-06,0.00521,0,0.000662
