"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00363,3.49e-05,3.42e-05,0.00527,0,0.000615
"2","Jan",0.000889,0,1.98e-06,0.00585,0,0.000671
"3","Feb",0.00113,0,2.83e-06,0.00459,0,0.000441
"4","Mar",0.00178,0,5.99e-06,0.00758,0,0.000841
"5","Apr",0.00295,0.000889,1.31e-05,0.00475,0,0.000438
"6","May",0.00507,0.00236,3.69e-05,0.005,0,0.000418
"7","Jun",0.0073,0.00401,6.78e-05,0.0044,0,0.000388
"8","Jul",0.00832,0.00417,8.87e-05,0.00522,0,0.000567
"9","Aug",0.00647,0.00231,5.7e-05,0.00512,0,0.000746
"10","Sep",0.00477,0.000474,3.76e-05,0.00662,0,0.00103
"11","Oct",0.00248,0,1.17e-05,0.00401,0,0.000503
"12","Nov",0.00138,0,4.55e-06,0.00445,0,0.000466
"13","Dec",0.000898,0,2.07e-06,0.00553,0,0.000837
