"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00349,3.16e-05,3.2e-05,0.00537,0,0.000519
"2","Jan",0.000836,0,1.82e-06,0.00554,0,0.000509
"3","Feb",0.00105,0,2.48e-06,0.00431,0,0.000278
"4","Mar",0.00173,0,5.7e-06,0.00698,0,0.000592
"5","Apr",0.00292,0.000879,1.32e-05,0.00513,0,0.000414
"6","May",0.00499,0.00238,3.59e-05,0.00535,0,0.00038
"7","Jun",0.00718,0.0039,6.55e-05,0.00522,0,0.000515
"8","Jul",0.00782,0.00394,7.8e-05,0.00555,0,0.000586
"9","Aug",0.00636,0.00229,5.56e-05,0.00493,0,0.000515
"10","Sep",0.00447,0.00036,3.36e-05,0.00715,0,0.000832
"11","Oct",0.00234,0,1.05e-05,0.00367,0,0.000409
"12","Nov",0.00127,0,4.02e-06,0.00546,0,0.000661
"13","Dec",0.000823,0,1.79e-06,0.00514,0,0.000525
