"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00395,2.92e-05,3.64e-05,0.00549,0,0.000744
"2","Jan",0.00124,0,3.61e-06,0.00625,0,6e-04
"3","Feb",0.00151,0,4.75e-06,0.00453,0,0.000447
"4","Mar",0.00217,0,8.28e-06,0.00597,0,0.000621
"5","Apr",0.00338,0.000973,1.68e-05,0.0045,0,0.000452
"6","May",0.00511,0.00226,3.66e-05,0.00433,0,0.000472
"7","Jun",0.00755,0.00405,7.14e-05,0.00511,0,0.000756
"8","Jul",0.00833,0.00404,8.87e-05,0.0077,0,0.00119
"9","Aug",0.00664,0.00225,6.02e-05,0.00684,0,0.000995
"10","Sep",0.00531,0.000543,4.42e-05,0.00623,0,0.000937
"11","Oct",0.00301,0,1.66e-05,0.00566,0,0.00151
"12","Nov",0.00189,0,8.13e-06,0.00435,0,0.000434
"13","Dec",0.00119,0,3.47e-06,0.00428,0,0.000459
