"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.0039,2.39e-05,3.69e-05,0.00563,0,0.000834
"2","Jan",0.00114,0,3.1e-06,0.00615,0,0.000748
"3","Feb",0.00138,0,4.14e-06,0.0047,0,0.000489
"4","Mar",0.00208,0,7.73e-06,0.00674,0,0.000791
"5","Apr",0.00333,0.000962,1.68e-05,0.00494,0,0.000636
"6","May",0.00514,0.00223,3.81e-05,0.00495,0,0.00054
"7","Jun",0.00769,0.00408,7.51e-05,0.00477,0,0.000545
"8","Jul",0.00836,0.004,9.03e-05,0.00818,0,0.00194
"9","Aug",0.00668,0.00222,6.22e-05,0.00592,0,0.000809
"10","Sep",0.00515,0.000462,4.26e-05,0.00723,0,0.00121
"11","Oct",0.00284,0,1.49e-05,0.00508,0,0.00123
"12","Nov",0.00173,0,6.96e-06,0.00423,0,0.00053
"13","Dec",0.00108,0,2.95e-06,0.00456,0,0.000488
