"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00385,2.63e-05,3.52e-05,0.00562,0,0.000898
"2","Jan",0.00116,0,3.09e-06,0.00597,0,0.000691
"3","Feb",0.00139,0,4.03e-06,0.00486,0,0.000541
"4","Mar",0.00204,0,7.25e-06,0.00678,0,0.000857
"5","Apr",0.00322,0.000954,1.52e-05,0.00492,0,0.000658
"6","May",0.00498,0.00226,3.5e-05,0.00485,0,0.000517
"7","Jun",0.00742,0.00406,6.86e-05,0.00468,0,0.000621
"8","Jul",0.00821,0.00399,8.67e-05,0.00821,0,0.00213
"9","Aug",0.00663,0.00232,5.99e-05,0.00592,0,0.000885
"10","Sep",0.00519,0.000509,4.27e-05,0.00706,0,0.00135
"11","Oct",0.00292,0,1.55e-05,0.00511,0,0.00135
"12","Nov",0.00179,0,7.24e-06,0.00431,0,0.000626
"13","Dec",0.00113,0,3.11e-06,0.00462,0,0.000496
