"","month","evap.mean","evap.med","evap.var","prcp.mean","prcp.med","prcp.var"
"1","Overall",0.00337,2.06e-05,2.88e-05,0.00427,0,0.00031
"2","Jan",0.000836,0,1.8e-06,0.00417,0,0.000236
"3","Feb",0.00101,0,2.29e-06,0.0036,0,0.000211
"4","Mar",0.00173,1.22e-05,5.65e-06,0.00582,0,0.000358
"5","Apr",0.0029,0.000859,1.32e-05,0.00446,0,0.000283
"6","May",0.00478,0.00234,3.19e-05,0.00428,0,0.000253
"7","Jun",0.00695,0.00383,5.96e-05,0.00455,0,0.000342
"8","Jul",0.00723,0.00362,6.57e-05,0.00465,0,0.000354
"9","Aug",0.00624,0.00229,5.26e-05,0.00425,0,0.000372
"10","Sep",0.00425,0.000286,2.99e-05,0.00484,0,0.000479
"11","Oct",0.00231,0,1.02e-05,0.0024,0,0.000172
"12","Nov",0.00125,0,4.03e-06,0.00452,0,0.000386
"13","Dec",0.000797,0,1.69e-06,0.0037,0,0.000267
